sample_id,frequency_hz,variant,variant_family,impedance_ohm,impedance_factor_to_eta0,calibration_mode,hfield_j_scale,uses_real_hfield,model_note,sensor_count,farfield_points,farfield_shape,electric_current_l2,magnetic_current_l2,predicted_peak_power,reference_peak_power,best_power_scale,scaled_power_nmse,nmse,correlation,main_lobe_error_deg,peak_error_db,main_lobe_region_threshold,reference_lobe_region_points,predicted_lobe_region_points,main_lobe_region_jaccard,reference_lobe_region_capture,predicted_lobe_region_precision,main_lobe_region_min_capture,true_peak_to_pred_region_error_deg,pred_peak_to_true_region_error_deg,main_lobe_region_error_deg,status
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus,eh_love_equivalence_minus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",96,2664,37x72,0.00015746567185032014,0.05878098848781132,1.3301171304335403e-06,3.9429401543613114e-08,0.03052478657692202,0.0009906223380872295,0.0018232359023540898,0.9959898476196881,104.08097054534106,15.280697012919076,0.75,1678,1602,0.944279786603438,0.9578534008883359,0.9953276365479153,0.9578534008883359,0.0,0.0,0.0,region_shape_pass
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_minus,outgoing_equivalence_minus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M sign flipped",96,2664,37x72,0.00015602935669151077,0.05878098848781132,1.3302178116902316e-06,3.9429401543613114e-08,0.030523439539230236,0.0009912004460883837,0.0018255823328373621,0.9959882158380808,104.08097054534106,15.281025733288384,0.75,1678,1602,0.944279786603438,0.9578534008883359,0.995328010524935,0.9578534008883359,0.0,0.0,0.0,region_shape_pass
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_plus,magnetic_only_plus,376.730313668,1.0,not_used,,False,"J=0, M=-n_cross_E_t; eta_eff not used",96,2664,37x72,0.0,0.05878098848781132,1.330386973668808e-06,3.9429401543613114e-08,0.030523998469281374,0.0009912777146020416,0.001833836057766968,0.9959879015078601,104.08097054534106,15.281577984523494,0.75,1678,1601,0.943687018375815,0.9573440774485908,0.9953262030361174,0.9573440774485908,0.0,0.0,0.0,region_shape_pass
L1_short_dipole_x_1p2G,1200000000.0,magnetic_only_minus,magnetic_only_minus,376.730313668,1.0,not_used,,False,"J=0, M sign flipped; eta_eff not used",96,2664,37x72,0.0,0.05878098848781132,1.330386973668808e-06,3.9429401543613114e-08,0.030523998469281374,0.0009912777146020416,0.001833836057766968,0.9959879015078601,104.08097054534106,15.281577984523494,0.75,1678,1601,0.943687018375815,0.9573440774485908,0.9953262030361174,0.9573440774485908,0.0,0.0,0.0,region_shape_pass
L1_short_dipole_x_1p2G,1200000000.0,outgoing_equivalence_plus,outgoing_equivalence_plus,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=-n_cross_E_t",96,2664,37x72,0.00015602935669151077,0.05878098848781132,1.3305616038545298e-06,3.9429401543613114e-08,0.03052442577301501,0.0009914583404374026,0.0018422193266875077,0.9959871682796938,104.08097054534106,15.282148013773831,0.75,1678,1601,0.943687018375815,0.9573440774485908,0.9953267901780852,0.9573440774485908,0.0,0.0,0.0,region_shape_pass
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus,eh_love_equivalence_plus,376.730313668,1.0,real_eh_surface_currents,1.0,True,"J=1*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",96,2664,37x72,0.00015746567185032014,0.05878098848781132,1.3306622729904074e-06,3.9429401543613114e-08,0.030523077751910953,0.0009920393036982422,0.0018445833804979748,0.9959855285712091,104.08097054534106,15.282476584779157,0.75,1678,1601,0.943687018375815,0.9573440774485908,0.9953271654757264,0.9573440774485908,0.0,0.0,0.0,region_shape_pass
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_minus_j96,eh_love_equivalence_minus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M contribution sign flipped for convention check",96,2664,37x72,0.015116704497630732,0.05878098848781132,1.3942297665948423e-06,3.9429401543613114e-08,0.03000414071140699,0.0013928739338849546,0.004688718605793786,0.9942954185963274,142.26455165322272,15.485141651856216,0.75,1678,1540,0.9154761904761904,0.9294059785873852,0.9988775244383513,0.9294059785873852,0.0,8.537736462515939e-07,8.537736462515939e-07,region_shape_pass
L1_short_dipole_x_1p2G,1200000000.0,eh_love_equivalence_plus_j96,eh_love_equivalence_plus,376.730313668,1.0,real_eh_j_scale_scan,96.0,True,"J=96*(n_cross_H_t) from real CST H-field, M=-n_cross_E_t from real CST E-field",96,2664,37x72,0.015116704497630732,0.05878098848781132,1.4172057235015346e-06,3.9429401543613114e-08,0.029846134446592645,0.0015348659334942264,0.006127528414870926,0.9938893864125411,159.27777799999998,15.556127121631496,0.75,1678,1490,0.8879618593563766,0.9045430619123306,1.0,0.9045430619123306,0.0,8.537736462515939e-07,8.537736462515939e-07,region_shape_pass
L1_short_dipole_x_1p2G,1200000000.0,electric_only_outgoing,electric_only_outgoing,376.730313668,1.0,fixed_eta0,,False,"J=-E_t/eta_eff, eta_eff=376.73 ohm, M=0",96,2664,37x72,0.00015602935669151077,0.0,3.0091027570654647e-12,3.9429401543613114e-08,14443.538066752197,0.0050958127261994035,0.013661247888105821,0.9791104702153131,36.12625768111099,-41.17383166833076,0.75,1678,1434,0.8436018957345972,0.8667195895040116,0.9937966702270312,0.8667195895040116,0.0,0.0,0.0,region_shape_pass
L1_short_dipole_x_1p2G,1200000000.0,hfield_electric_only,hfield_electric_only,376.730313668,1.0,real_hfield_only,1.0,True,"J=n_cross_H_t from real CST H-field, M=0",96,2664,37x72,0.00015746567185032014,0.0,3.2899700380225447e-12,3.9429401543613114e-08,14321.583099810781,0.00638087723236357,0.03283545488363328,0.9742360283424502,33.76517900764,-40.78628242616358,0.75,1678,1180,0.6971496437054632,0.7251680875044163,0.995231354898173,0.7251680875044163,0.0,8.537736462515939e-07,8.537736462515939e-07,shape_pass_lobe_ambiguous
